,id,title,release_year,age_certification,runtime,production_countries,imdb_score
3350,tm983658,Rita Moreno: Just a Girl Who Decided to Go for It,2021,PG-13,90,['US'],7.7
3351,tm1003353,Operation Varsity Blues: The College Admissions Scandal,2021,R,100,['US'],6.9
3352,tm1020520,A Stand Worthy of Men,2021,,120,[],7.2
3353,tm817075,Furioza,2021,,139,['PL'],6.2
3354,tm1137862,Four to Dinner,2022,,104,['IT'],6.3
3355,tm834847,Seal Team,2021,,101,['ZA'],5.5
3356,tm876997,Most Eligible Bachelor,2021,,170,['IN'],6.1
3357,tm1204615,Katt Williams: World War III,2022,,59,[],4.6
3358,tm1096769,Lead Me Home,2021,,40,['US'],7.1
3359,tm1207096,Snoop Dogg's F*cn Around Comedy Special,2022,,67,[],5.2
3360,tm1092995,Shaun the Sheep: The Flight Before Christmas,2021,G,30,['GB'],7.3
3361,tm1166015,The Invisible Thread,2022,,90,['IT'],6.7
3362,tm880822,Mobile Suit Gundam Hathaway,2021,PG-13,96,['JP'],6.6
3363,tm1160424,AI Love You,2022,PG-13,95,['TH'],4.4
3364,tm1039147,Audible,2021,PG-13,39,['US'],5.3
3365,tm1215536,The Hall: Honoring the Greats of Stand-Up,2022,,70,['US'],6.3
3366,tm833467,Hurdang,2022,,122,['IN'],4.9
3367,tm1185388,The Turning Point,2021,,90,['IT'],6.1
3368,tm998726,Sentinelle,2021,,80,['FR'],4.7
3369,tm1077201,Stuck Together,2021,,126,"['BE', 'FR']",6.3
3370,tm1203307,F*ck Love Too,2022,,92,['NL'],3.8
3371,tm945448,Vicky and Her Mystery,2021,,84,['FR'],6.4
3372,tm1176905,"From Meir, to Meir",2021,,62,['EG'],
3373,tm1106806,Attack of the Hollywood Clichés!,2021,,59,"['GB', 'US']",
3374,tm1119136,Game Changer,2021,,102,['TH'],4.1
3375,tm1043290,Murder by the Coast,2021,PG-13,88,['ES'],6.5
3376,tm1174856,Chappelle's Home Team - Earthquake: Legendary,2022,R,36,[],6.9
3377,tm810494,The 8th Night,2021,,115,['KR'],5.3
3378,tm1029256,Ferry,2021,,106,"['BE', 'NL']",7.0
3379,tm1144693,The Trip 6,2021,,97,['CO'],3.2
3380,tm1000619,Radhe Shyam,2022,,138,['IN'],5.3
3381,tm675820,A Boy Called Christmas,2021,PG,106,['GB'],6.7
3382,tm1174920,Jeff Foxworthy: The Good Old Days,2022,,60,[],6.1
3383,tm1185506,The Taming of the Shrewd,2022,,112,['PL'],4.5
3384,tm1083068,Operation Hyacinth,2021,,112,['PL'],6.7
3385,tm879685,The Perfect Family,2021,,110,['ES'],5.3
3386,tm466544,Sooryavanshi,2021,,145,['IN'],6.3
3387,tm448707,CBI 5: The Brain,2022,,163,['IN'],6.3
3388,tm1111717,L.O.L. Surprise: The Movie,2021,G,47,['US'],3.8
3389,tm1111920,Making The Billion Dollar Code,2021,,28,['DE'],
3390,tm950444,Skater Girl,2021,PG,107,"['US', 'IN']",6.6
3391,tm1092892,Found,2021,PG,97,"['CN', 'US']",7.5
3392,tm1108010,Rabbids Invasion - Mission To Mars,2021,,70,['FR'],7.8
3393,tm1098514,The Falls,2021,,129,['TW'],7.0
3394,tm1108621,Yara,2021,,96,['IT'],6.2
3395,tm1130264,Nicole Byer: BBW (Big Beautiful Weirdo),2021,,65,[],5.7
3396,tm1127479,Cobalt Blue,2022,,112,['IN'],6.6
3397,tm433048,This Is the Night,2021,R,100,['US'],5.4
3398,tm972519,Don't Kill Me,2021,,90,['IT'],4.3
3399,tm1003725,A Castle for Christmas,2021,,98,"['GB', 'US']",5.5
3400,tm1036270,I Am All Girls,2021,,107,['ZA'],5.9
3401,tm876608,Sounds Like Love,2021,,110,['ES'],5.4
3402,tm1000797,Ride or Die,2021,R,142,['JP'],5.6
3403,tm1096880,Thomas & Friends: All Engines Go - Race for the Sodor Cup,2021,,60,[],3.7
3404,tm858287,Jersey,2022,,175,['IN'],7.3
3405,tm990835,The Girl on the Train,2021,,128,['IN'],4.4
3406,tm993435,Cousins,2021,R,98,['NZ'],6.9
3407,tm1191860,Oprah + Viola: A Netflix Special Event,2022,,48,['US'],7.2
3408,tm1064532,Deep,2021,,101,['TH'],4.8
3409,tm1047190,The Phantom,2021,,81,"['US', 'GB']",6.5
3410,tm1030495,Two,2021,,71,['ES'],
3411,tm1173363,Blippi The Musical,2022,G,60,[],
3412,tm1002869,Fate: The Winx Saga - The Afterparty,2021,PG-13,50,"['GB', 'IT']",6.2
3413,tm1001267,Secret Magic Control Agency,2021,,103,"['RU', 'US']",6.2
3414,tm1218702,Doom of Love,2022,,100,['TR'],4.7
3415,tm1041543,Breaking Boundaries: The Science of Our Planet,2021,,73,['US'],7.8
3416,tm1142517,The Witcher: Fireplace,2021,,59,['US'],
3417,tm1146393,All Hail,2022,,118,['AR'],5.6
3418,tm1065041,The Seven Deadly Sins: Cursed by Light,2021,PG-13,79,['JP'],6.4
3419,tm1132325,Don,2022,,164,['IN'],7.0
3420,tm1038355,The Last Mercenary,2021,,110,['FR'],5.3
3421,tm890013,Lulli,2021,,90,['BR'],4.8
3422,tm1182144,Dancing on Glass,2022,,137,['ES'],5.5
3423,tm1102226,"My Brother, My Sister",2021,,110,['IT'],6.0
3424,tm1000037,Je suis Karl,2021,R,126,"['CZ', 'DE']",5.4
3425,tm1084481,Blood Brothers: Malcolm X & Muhammad Ali,2021,PG-13,95,['US'],6.9
3426,tm963182,Trollhunters: Rise of the Titans,2021,,104,['US'],6.7
3427,tm1114205,Amina,2021,PG-13,120,['NG'],3.8
3428,tm1073802,Mimi,2021,,132,['IN'],
3429,tm1129394,The Princess Switch 3: Romancing the Star,2021,PG,106,['US'],5.5
3430,tm949382,Looop Lapeta,2022,,131,['IN'],5.2
3431,tm1129217,Anonymously Yours,2021,R,101,['MX'],5.7
3432,tm1000599,The Last Forest,2021,,74,['BR'],7.3
3433,tm1188819,Rumspringa,2022,,102,['DE'],5.3
3434,tm1049155,Bordertown: The Mural Murders,2021,,107,['FI'],6.2
3435,tm1002408,Biking Borders - eine etwas andere Reise,2021,,89,['DE'],7.7
3436,tm1187638,Ronny Chieng: Speakeasy,2022,,60,['US'],6.3
3437,tm1001108,Biggie: I Got a Story to Tell,2021,R,97,['US'],6.8
3438,tm475430,Super Me,2021,,102,['CN'],5.8
3439,tm1125844,The Whole Truth,2021,R,125,['TH'],5.1
3440,tm1130995,Jonas Brothers Family Roast,2021,,68,['US'],5.2
3441,tm980657,The Soul,2021,,130,"['TW', 'CN']",6.6
3442,tm1201453,"Sing, Dance, Act: Kabuki featuring Toma Ikuta",2022,,87,[],6.9
3443,tm993790,40 Love,2021,R,98,"['MX', 'US']",
3444,tm919869,And Tomorrow the Entire World,2021,,111,"['FR', 'DE']",6.0
3445,tm1022912,One,2021,,150,['IN'],6.5
3446,tm454879,Major Grom: Plague Doctor,2021,,136,['RU'],6.3
3447,tm421437,Anne+,2021,,94,['NL'],6.0
3448,tm1025318,Ajeeb Daastaans,2021,,142,['IN'],6.7
3449,tm1022893,Dynasty Warriors,2021,PG-13,118,"['NZ', 'HK']",4.7
3450,tm1080406,"Barbie: Big City, Big Dreams",2021,,62,['US'],5.7
3451,tm1001095,Roohi,2021,,134,['IN'],4.3
3452,tm985550,Crazy About Her,2021,,102,['ES'],6.6
3453,tm992279,Confessions of an Invisible Girl,2021,,91,['BR'],5.2
3454,tm998033,Doctor,2021,,150,['IN'],7.5
3455,tm1178876,Battle: Freestyle,2022,,88,['NO'],4.3
3456,tm1115800,Theo Von: Regular People,2021,,61,['US'],5.1
3457,tm975741,Octonauts: The Ring of Fire,2021,G,72,"['CN', 'GB']",6.4
3458,tm988736,Chris Rock Total Blackout: The Tamborine Extended Cut,2021,PG-13,97,[],7.1
3459,tm1120937,Montford: The Chickasaw Rancher,2021,,96,['US'],6.6
3460,tm859256,Red,2021,,146,['IN'],
3461,tm989672,Creating The Queen's Gambit,2021,PG-13,14,['US'],6.9
3462,tm1024062,Nayattu,2021,,124,['IN'],8.1
3463,tm1198504,Ghost in the Shell: SAC_2045 Sustainable War,2021,R,118,['JP'],
3464,tm1143258,Hey! Sinamika,2022,,150,['IN'],6.0
3465,tm1200703,Christina P: Mom Genes,2022,,62,[],5.8
3466,tm1077013,Memories of a Murderer: The Nilsen Tapes,2021,R,84,['GB'],6.3
3467,tm1031186,Heroes: Silence and Rock & Roll,2021,,94,['ES'],7.5
3468,tm1237253,My Little Pony: A New Generation: Sing-Along,2022,,90,[],
3469,tm1082359,Phil Wang: Philly Philly Wang Wang,2021,,63,['GB'],6.1
3470,tm1040688,Three Songs for Benazir,2021,,22,['AF'],7.7
3471,tm985712,"Strip Down, Rise Up",2021,R,112,['US'],5.2
3472,tm1027712,This Little Love of Mine,2021,G,91,['AU'],5.3
3473,tm1102151,Bright: Samurai Soul,2021,PG-13,80,['JP'],5.5
3474,tm1065788,Last Summer,2021,,101,['TR'],6.3
3475,tm1162608,40 Years Young,2022,,81,['MX'],4.3
3476,tm979182,Red Dot,2021,,86,['SE'],5.5
3477,tm1070032,Black Island,2021,,105,['DE'],5.2
3478,tm1152224,Love Tactics,2022,,97,['TR'],5.2
3479,tm1217689,Yuri Marçal: Honest Mistake,2022,,59,[],6.1
3480,tm1074621,Bridgerton - The Afterparty,2021,,38,['US'],
3481,tm990983,Paper Lives,2021,,96,['TR'],6.6
3482,tm1094069,The Women and the Murderer,2021,PG-13,92,['FR'],6.4
3483,tm1037704,Resort to Love,2021,PG,101,['US'],5.7
3484,tm902870,7 Yards: The Chris Norton Story,2021,,93,['US'],7.8
3485,tm1165118,UFO,2022,,109,['TR'],4.7
3486,tm948681,Below Zero,2021,,106,['ES'],6.2
3487,tm960430,Child of Kamiari Month,2021,,99,['JP'],5.8
3488,tm954297,The Secret Diary of an Exchange Student,2021,,96,['BR'],5.3
3489,tm1107848,Making Malinche: A Documentary by Nacho Cano,2021,,89,[],5.1
3490,tm997608,Hate by Dani Rovira,2021,PG-13,82,['ES'],6.7
3491,tm950360,The Yin Yang Master,2021,,113,['CN'],
3492,tm1107912,American Girl,2021,,101,['TW'],7.1
3493,tm813372,Etharkkum Thunindhavan,2022,,151,['IN'],6.6
3494,tm1001619,Man in Love,2021,,115,['TW'],6.9
3495,tm1025493,Dasvi,2022,,125,['IN'],7.4
3496,tm1087383,JJ+E,2021,,90,['SE'],5.3
3497,tm1147890,The Hand of God: Through the Eyes of Sorrentino,2021,,8,['IT'],7.1
3498,tm983722,Prime Time,2021,R,93,['PL'],5.2
3499,tm886188,Caught by a Wave,2021,,99,['IT'],5.7
3500,tm1101878,Honey Girls,2021,PG,90,['US'],4.7
3501,tm1183542,Mishan Impossible,2022,,129,['IN'],6.8
3502,tm960145,Spoiled Brats,2021,,95,['FR'],6.1
3503,tm810657,Uppena,2021,,147,['IN'],
3504,tm876083,Xtreme,2021,,111,['ES'],5.8
3505,tm1102856,The Four of Us,2021,,88,['DE'],5.3
3506,tm462311,Latte and the Magic Waterstone,2022,,82,"['BE', 'DE']",5.6
3507,tm855340,Thalaivii,2021,G,153,['IN'],5.9
3508,tm1000185,Squared Love,2021,,102,['PL'],5.1
3509,tm1030283,Why Did You Kill Me?,2021,R,83,['US'],5.6
3510,tm1040337,Security,2021,,118,['IT'],4.9
3511,tm1039422,Nail Bomber: Manhunt,2021,,72,['GB'],6.3
3512,tm1006127,Arlo the Alligator Boy,2021,,90,['US'],6.4
3513,tm1196455,The Photographer: Murder in Pinamar,2022,,105,['AR'],6.7
3514,tm990972,The Last Paradiso,2021,,107,['IT'],5.6
3515,tm1074622,Cobra Kai - The Afterparty,2021,,34,['US'],
3516,tm1063013,The Father Who Moves Mountains,2021,PG-13,108,"['SE', 'RO']",5.5
3517,tm996040,Forever Out of My League,2022,,104,['IT'],5.3
3518,tm945283,Hand Rolled Cigarette,2021,,100,['HK'],
3519,tm1075596,Monster Hunter: Legends of the Guild,2021,PG-13,58,['US'],
3520,tm979688,Homunculus,2021,,119,['JP'],5.5
3521,tm1033803,Searching for Sheela,2021,,58,['IN'],4.3
3522,tm1038096,Carnaval,2021,,94,['BR'],4.0
3523,tm1031448,Barbie & Chelsea: The Lost Birthday,2021,,60,['US'],
3524,tm1195428,All About Gila,2022,,76,[],4.2
3525,tm1039168,Cinema Bandi,2021,,98,['IN'],7.9
3526,tm1164320,Behind the Scenes With Jane Campion,2022,,17,['US'],
3527,tm904862,Just Say Yes,2021,,97,['NL'],4.5
3528,tm926580,A Family,2021,R,136,['JP'],7.0
3529,tm1017664,Baggio: The Divine Ponytail,2021,,91,['IT'],6.1
3530,tm977620,Asakusa Kid,2021,,123,['JP'],7.1
3531,tm1118822,Sex: Unzipped,2021,,59,['US'],2.5
3532,tm1185568,Broken Idol: The Undoing of Diomedes Díaz,2022,R,102,['CO'],6.3
3533,tm1110205,This Is Not a Comedy,2021,,105,['MX'],4.9
3534,tm1119455,Camp Confidential: America's Secret Nazis,2021,PG-13,34,['US'],6.3
3535,tm1137797,137 Shots,2021,R,104,[],6.2
3536,tm1172947,Toolsidas Junior,2022,,130,['IN'],7.5
3537,tm942277,Accomplice,2021,,52,"['US', 'IL']",7.2
3538,tm1102570,Swallow,2021,,128,[],3.5
3539,tm856634,Jagame Thandhiram,2021,,158,"['GB', 'IN']",5.8
3540,tm1174919,Mike Epps: Indiana Mike,2022,,58,[],4.2
3541,tm1031499,Get the Grift,2021,,94,['BR'],5.3
3542,tm1143058,How I Fell in Love with a Gangster,2022,,179,['PL'],6.0
3543,tm1152323,Ms. Pat: Y'all Wanna Hear Something Crazy?,2022,R,54,['US'],5.9
3544,tm963023,Chandigarh Kare Aashiqui,2021,,117,['IN'],6.8
3545,tm1166429,Whindersson Nunes: My Own Show!,2022,,63,['BR'],7.0
3546,tm1068692,Emicida AmarElo Live in Sao Paulo,2021,,99,['BR'],7.6
3547,tm983466,"Crack: Cocaine, Corruption & Conspiracy",2021,,89,['US'],6.7
3548,tm1003376,Get the Goat,2021,,105,['BR'],6.0
3549,tm872496,Autumn Girl,2021,,105,['PL'],5.4
3550,tm1159300,Heart Shot,2022,PG-13,18,[],
3551,tm1191019,Hold Your Breath: The Ice Dive,2022,,40,[],
3552,tm1027297,Time,2021,,98,['HK'],
3553,tm1000296,New Gods: Nezha Reborn,2021,,116,['CN'],6.8
3554,tm861018,Sweet & Sour,2021,,102,['KR'],6.7
3555,tm1160484,Donkeyhead,2022,,106,[],6.1
3556,tm1037519,The Guide to the Perfect Family,2021,,102,['CA'],6.4
3557,tm1063034,The Wonderful: Stories from the Space Station,2021,,129,['US'],
3558,tm859005,Today We Fix the World,2022,,113,['AR'],6.2
3559,tm1147172,The Characters of the Continent,2021,,9,['US'],6.6
3560,tm1028026,Irul,2021,,91,['IN'],5.8
3561,tm1021689,The Door Into Summer,2021,,118,[],6.3
3562,tm1106551,One Night in Paris,2021,,64,['FR'],4.5
3563,tm1202960,Chris Distefano: Speshy Weshy,2022,,36,[],6.4
3564,tm867681,Haseen Dillruba,2021,,135,['IN'],6.9
3565,tm1173806,Night Drive,2022,,118,['IN'],
3566,tm960924,Kuthiraivaal,2021,,125,['IN'],5.6
3567,tm1127511,Only You,2021,,110,['PH'],6.5
3568,tm1204317,Godspeed,2022,,119,['TR'],6.5
3569,tm1040832,Mommy Issues,2021,,89,['PH'],5.4
3570,tm1037687,Dancing Queens,2021,,110,['SE'],5.6
3571,tm981676,Double Dad,2021,,103,['BR'],5.6
3572,tm1165244,Into the Wind,2022,,108,['PL'],5.2
3573,tm1111595,A California Christmas: City Lights,2021,PG-13,105,['US'],5.5
3574,tm1089593,Breaded Life,2021,,120,['NG'],7.7
3575,tm995613,Animals on the Loose: A You vs. Wild Interactive Movie,2021,,45,[],5.8
3576,tm1150800,Amandla,2022,,106,"['CA', 'ZA']",5.5
3577,tm989502,Wish You,2021,,101,['KR'],6.4
3578,tm1088320,Father Christmas Is Back,2021,PG-13,104,['GB'],4.5
3579,tm1038857,Lady Boss: The Jackie Collins Story,2021,,96,"['GB', 'US']",6.8
3580,tm1011188,Meskina,2021,,98,['NL'],5.6
3581,tm1023388,Madame Claude,2021,,112,['FR'],5.4
3582,tm1049290,In for a Murder,2021,,105,['PL'],5.3
3583,tm1159301,Forgive Us Our Trespasses,2022,PG-13,13,['US'],6.5
3584,tm1207715,Larva Pendant,2022,,33,[],
3585,tm1049083,Trese After Dark,2021,PG-13,36,['PH'],
3586,tm1030241,Kurup,2021,,155,['IN'],7.1
3587,tm1073555,Thimmarusu: Assignment Vali,2021,,127,['IN'],7.2
3588,tm1044137,Headspace Unwind you Mind,2021,G,15,['US'],7.2
3589,tm1116525,Just Short of Perfect,2021,,94,['BR'],5.3
3590,tm1019865,Wild Dog,2021,,145,['IN'],6.1
3591,tm990740,What Would Sophia Loren Do?,2021,,33,['US'],
3592,tm1041329,One Second,2021,,88,['EG'],4.7
3593,tm1013111,1000 Miles from Christmas,2021,,102,['ES'],5.7
3594,tm1027639,Annaatthe,2021,,163,['IN'],4.0
3595,tm1128292,Michael Che: Shame the Devil,2021,,58,[],6.4
3596,tm869475,Pagglait,2021,,114,['IN'],6.9
3597,tm1179579,In Good Hands,2022,,104,['TR'],5.6
3598,tm1040733,In Our Mothers' Gardens,2021,,84,['US'],8.6
3599,tm1080114,Hostage House,2021,,90,['US'],3.9
3600,tm983730,Amy Tan: Unintended Memoir,2021,,101,['US'],7.7
3601,tm1067260,Tughlaq Durbar,2021,,145,['IN'],5.4
3602,tm1082515,Untold: Caitlyn Jenner,2021,R,69,['US'],6.4
3603,tm1142245,Kadaseela Biriyani,2021,,115,['IN'],7.5
3604,tm1109843,Meenakshi Sundareshwar,2021,,141,['IN'],7.1
3605,tm1092075,Forever Rich,2021,R,90,['NL'],5.5
3606,tm1092309,We Couldn't Become Adults,2021,,124,['JP'],6.4
3607,tm886193,Laabam,2021,,144,['IN'],3.4
3608,tm1124066,Carlos Ballarta: False Prophet,2021,,63,['MX'],6.7
3609,tm1171107,Surviving Paradise: A Family Tale,2022,,78,"['GB', 'US']",7.5
3610,tm1104252,Escape the Undertaker,2021,,31,['US'],4.2
3611,tm1038364,Ghost Lab,2021,,117,['TH'],5.1
3612,tm1022280,Maha Samudram,2021,,152,['IN'],
3613,tm1180743,Hikaru Utada - Live Sessions From Air Studios,2022,,60,[],
3614,tm998238,The Humans & the Mongoose,2021,,120,['EG'],5.4
3615,tm1064988,Zero to Hero,2021,,103,['HK'],6.7
3616,tm1143319,The Witcher Season One Recap: From the Beginning,2021,,15,[],
3617,tm1119172,Puff: Wonders of the Reef,2021,PG,59,"['AU', 'US']",7.1
3618,tm1095880,You vs. Wild: Out Cold,2021,,25,['US'],5.4
3619,tm1055586,Lethal Love,2021,,87,[],4.4
3620,tm1118234,Lords of Scam,2021,R,105,['FR'],6.3
3621,tm1036542,Shadow and Bone - The Afterparty,2021,R,32,"['HU', 'CA']",
3622,tm1119015,Love Like the Falling Petals,2022,,128,['JP'],6.3
3623,tm998678,Aelay,2021,,153,['IN'],
3624,tm1106900,A World Without,2021,,106,['ID'],3.8
3625,tm1024535,The Guardian,2021,,127,['VN'],5.7
3626,tm958688,Love Me Instead,2021,,124,['TR'],7.0
3627,tm1039571,The Upshaws - The Afterparty,2021,R,32,['US'],
3628,tm1054462,The Land,2021,,103,['PL'],6.1
3629,tm1043655,One Lagos Night,2021,,103,['NG'],6.6
3630,tm1161223,Cat Burglar,2022,PG-13,12,"['IE', 'GB']",6.9
3631,tm1107850,Sharkdog’s Fintastic Halloween,2021,,24,[],6.5
3632,tm1111616,David and the Elves,2021,,106,['PL'],5.2
3633,tm1091284,Ankahi Kahaniya,2021,,110,['IN'],5.5
3634,tm1172600,11M,2022,,92,['ES'],7.0
3635,tm1068632,Bartkowiak,2021,,91,['PL'],5.1
3636,tm1045603,The House of Flowers: The Movie,2021,R,86,['MX'],5.5
3637,tm1179176,"Michela Giraud: The Truth, I Swear!",2022,,60,['IT'],5.5
3638,tm1032950,The Last Kids on Earth: Happy Apocalypse to You,2021,G,91,['CA'],
3639,tm1033369,Plastic Island,2021,,102,['ID'],8.0
3640,tm1114350,Story of Dinda: Second Chance of Happiness,2021,,59,['ID'],5.6
3641,tm1131374,Carolin Kebekus: The Last Christmas Special,2021,,66,[],4.7
3642,tm996996,The Misadventures of Hedi and Cokeman,2021,,99,['FR'],4.4
3643,tm996010,Still Out of My League,2021,,113,['IT'],5.5
3644,tm1141663,Cem Yılmaz: Diamond Elite Platinum Plus,2021,,94,['TR'],6.6
3645,tm1120212,The Crime,2022,,126,['EG'],
3646,tm997617,Love or Money,2021,,116,['PH'],
3647,tm1036797,Sardar Ka Grandson,2021,,140,['IN'],4.2
3648,tm1027177,Sarbath,2021,,112,['IN'],5.6
3649,tm1029279,Dolly Parton: A MusiCares Tribute,2021,,55,['US'],6.6
3650,tm988879,Tony Parker: The Final Shot,2021,,98,['FR'],6.8
3651,tm1033635,Sisters on Track,2021,PG,96,['US'],5.8
3652,tm1115392,Shyam Singha Roy,2021,,155,['IN'],7.7
3653,tm1076198,Blue Dream: The Road to Wembley,2021,,61,['IT'],7.1
3654,tm1064193,Private Network: Who Killed Manuel Buendía?,2021,,100,['MX'],6.8
3655,tm1159947,Mo Gilligan: There's Mo to Life,2022,,65,[],5.8
3656,tm1120636,Johnny Test's Ultimate Meatloaf Quest,2021,G,20,['US'],7.1
3657,tm1029314,Have You Ever Seen Fireflies?,2021,,113,['TR'],6.1
3658,tm1130275,Mo Amer: Mohammed in Texas,2021,,64,['US'],6.5
3659,tm1150727,Kapil Sharma: I'm Not Done Yet,2022,R,54,['IN'],6.9
3660,tm1111559,Grumpy Christmas,2021,,87,['MX'],4.4
3661,tm1102410,A StoryBots Space Adventure,2021,,12,[],
3662,tm1015884,African America,2021,,96,['ZA'],5.2
3663,tm1146635,Daiki Tsuneta: Tokyo Chaotic,2021,,89,['JP'],7.5
3664,tm1121098,Will You Marry?,2021,,86,['PH'],4.9
3665,tm1023438,Trapped,2021,,77,['EG'],6.4
3666,tm1119331,Haroun,2021,,76,['FR'],6.3
3667,tm965758,Brother in Love 2,2021,,118,['TR'],6.5
3668,tm1120766,Angèle,2021,R,84,"['FR', 'BE']",7.0
3669,tm1091823,Boomika,2021,,122,['IN'],5.5
3670,tm1068777,Bankrolled,2021,,97,['MX'],4.0
3671,tm988801,June & Kopi,2021,,90,['ID'],6.3
3672,tm1160938,Adam by Eve: A Live in Animation,2022,PG-13,58,['JP'],6.1
3673,tm998544,Here and There,2021,,98,['PH'],6.7
3674,tm1109080,Mughizh,2021,,62,['IN'],
3675,tm1004011,Time to Dance,2021,,2,['IN'],2.2
3676,tm1159298,Erax,2022,PG,13,[],
3677,tm1131895,Love Is Color Blind,2021,,115,['PH'],6.1
3678,tm1098060,Shadow Parties,2021,,116,['NG'],6.2
3679,tm1019822,Connected,2021,,42,[],
3680,tm1042277,Sam Smith: Love Goes – Live at Abbey Road Studios,2021,,61,['US'],
3681,tm1089595,Ayinla,2021,,119,[],8.1
3682,tm1025616,Loyiso Gola: Unlearning,2021,,60,[],5.9
3683,tm1018592,A Perfect Fit,2021,,112,['ID'],5.3
3684,tm863829,Ali & Ratu Ratu Queens,2021,,100,['ID'],7.0
3685,tm1068720,D.O.D.: Day of Destiny,2021,,110,['NG'],5.0
3686,tm1106888,Meeting Point,2021,,90,['TR'],4.2
3687,tm1141346,StarBeam: Beaming in the New Year,2021,,47,[],5.5
3688,tm1045883,Trippin’ with the Kandasamys,2021,,93,['ZA'],4.9
3689,tm1147041,Chief Daddy 2: Going for Broke,2021,,112,['NG'],3.0
3690,tm1108171,Edis Starlight,2021,,74,[],
3691,tm1045018,Clash,2021,,88,"['NG', 'CA']",6.1
3692,tm987730,Tribhanga,2021,,95,['IN'],6.2
3693,tm1019084,Ginny & Georgia - The Afterparty,2021,R,35,"['CA', 'US']",
3694,tm1094060,My Heroes Were Cowboys,2021,PG,23,['US'],
3695,tm1047429,Alan Saldaña: Locked Up,2021,,49,[],
3696,tm1038025,Slay,2021,,93,['ZA'],3.2
3697,tm986017,Gatao: The Last Stray,2021,,120,['TW'],5.9
3698,tm988613,Madam Chief Minister,2021,,123,['IN'],4.8
3699,tm1080697,Binti,2021,,99,"['TZ', 'GB']",5.6
3700,tm1046969,Myriam Fares: The Journey,2021,,72,['LB'],2.3
3701,tm1099320,Convergence: Courage in a Crisis,2021,R,113,"['GB', 'US']",5.4
3702,tm1040959,The Circle: The Afterparty,2021,,35,['US'],
3703,tm982470,Stuck Apart,2021,R,96,['TR'],6.0
3704,tm1204412,"Let's Tie the Knot, Honey!",2022,,99,['PE'],4.4
3705,tm1049317,Upcoming Summer,2021,,115,['CN'],6.7
3706,tm1201341,"Rodrigo Sant'anna: I'm Here, I'm Queer!",2022,,63,['BR'],2.6
3707,tm1110212,Little Big Mouth,2021,,94,['ZA'],3.9
3708,tm1011248,30 March,2021,,99,[],4.0
3709,tm1122095,A Naija Christmas,2021,,121,['NG'],4.7
3710,tm994923,"Our Lady of San Juan, Four Centuries of Miracles",2021,,122,['MX'],6.2
3711,tm1225897,Social Man,2021,,96,[],
3712,tm1183575,Celeb Five: Behind the Curtain,2022,,55,['KR'],4.7
3713,tm1026043,Just in Time,2021,,91,['KE'],6.9
3714,tm1121084,Izla,2021,,85,['PH'],3.7
3715,tm1082795,Lokillo: Nothing's the Same,2021,,64,['CO'],4.7
3716,tm1063339,Lee Su-geun: The Sense Coach,2021,,45,['KR'],4.1
3717,tm1037800,Soy Rada: Serendipity,2021,,70,['AR'],6.2
3718,tm918777,Geez & Ann,2021,,105,['ID'],5.0
3719,tm1020293,Dearest Boy,2021,,91,['SA'],6.0
3720,tm851599,Tersanjung: The Movie,2021,,114,['ID'],5.8
3721,tm1110241,Kaaval,2021,,148,['IN'],5.1
3722,tm993616,The Tambour of Retribution,2021,,92,['SA'],6.8
3723,tm1099342,Devdas Brothers,2021,,99,[],3.3
3724,tm831387,What Happened to Mr Cha?,2021,,102,['KR'],4.3
3725,tm878575,The Heartbreak Club,2021,,101,['ID'],6.3
3726,tm1099969,Angeliena,2021,,95,['ZA'],7.3
3727,tm846586,Layla Majnun,2021,,119,['ID'],6.0
3728,tm996479,Tuesdays And Fridays,2021,,106,"['GB', 'IN']",4.4
3729,tm1091956,A Faraway Land,2021,,101,"['PH', 'FO']",5.0
3730,tm985747,I Missed You,2021,,96,['TW'],5.7
3731,tm959213,My Amanda,2021,,89,['PH'],5.7
3732,tm1040816,Momshies! Your Soul is Mine,2021,,108,['PH'],5.8
3733,tm1053409,Happiness Ever After,2021,,99,['ZA'],4.2
