,id,title,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_score,imdb_votes,crew
371,ts37779,Danger Mouse,2015,,12,"['comedy', 'action', 'crime', 'family', 'fantasy', 'scifi', 'animation', 'european']",['GB'],2.0,7.2,587.0,"['Alexander Armstrong 326 ACTOR', 'Kevin Eldon 29975 ACTOR', 'Ed Gaughan 356674 ACTOR', 'Stephen Fry 4523 ACTOR', 'Shauna Macdonald 84535 ACTOR', 'Marc Silk 4955 ACTOR', 'Dave Lamb 135614 ACTOR', 'Rasmus Hardiker 26438 ACTOR', 'Morwenna Banks 20328 ACTOR', 'Kayvan Novak 16073 ACTOR', 'Lena Headey 5807 ACTOR']"
372,ts52981,White Rabbit Project,2016,TV-PG,48,['reality'],['US'],1.0,6.9,1667.0,"['Kari Byron 87894 ACTOR', 'Tory Belleci 87895 ACTOR', 'Grant Imahara 87896 ACTOR']"
373,ts41258,Cinderella and Four Knights,2016,TV-PG,61,"['drama', 'family', 'comedy', 'romance']",['KR'],1.0,7.4,3943.0,"['Jung Il-woo 105244 ACTOR', 'Park So-dam 175754 ACTOR', 'Ahn Jae-hyun 95603 ACTOR', 'Lee Jung-shin 182520 ACTOR', 'Go Bo-gyeol 228466 ACTOR', 'Kim Hye-ri 242918 ACTOR', 'Choi Eun-kyeong 195022 ACTOR', 'Son Na-eun 96031 ACTOR', 'Kim Yong-geon 99057 ACTOR', 'Choi Min-I 33682 ACTOR', 'Kwon Hyuk-chan 235981 DIRECTOR']"
374,ts43209,The Cuba Libre Story,2015,TV-14,45,"['documentation', 'history', 'european']",['DE'],2.0,7.6,1649.0,"['Ken Eaken 955640 ACTOR', 'Florian Dedio 955740 DIRECTOR', 'Kai Christiansen 158104 DIRECTOR', 'Emmanuel Amara 956214 DIRECTOR']"
375,ts55365,The Haunted House,2016,TV-PG,25,"['thriller', 'horror', 'animation', 'comedy', 'drama', 'family', 'fantasy']",['KR'],7.0,8.3,83.0,['tooniverse 730099 DIRECTOR']
376,ts119087,Sunny Bunnies,2015,TV-Y,3,"['animation', 'family']",['BY'],5.0,6.7,97.0,
377,ts36630,Dinotrux,2015,TV-Y7,23,"['action', 'comedy', 'family', 'animation']",['US'],5.0,6.7,465.0,"['Andrew Francis 44855 ACTOR', 'Richard Ian Cox 34841 ACTOR', 'Ashleigh Ball 34837 ACTOR', 'Brian Drummond 34966 ACTOR', 'Matt Hill 17511 ACTOR', 'Doron Bell 63401 ACTOR', 'Cree Summer 25157 ACTOR', 'Matt Hill 1190721 ACTOR']"
378,ts41995,Zumbo's Just Desserts,2016,TV-14,50,['reality'],['AU'],2.0,6.9,2177.0,"['Adriano Zumbo 867252 ACTOR', 'Gigi Falanga 867258 ACTOR', 'Rachel Khoo 645121 ACTOR']"
379,ts39017,Dawn of the Croods,2015,TV-Y7,23,"['action', 'comedy', 'family', 'animation']",['US'],4.0,5.8,723.0,"['Dan Milano 99726 ACTOR', 'Cree Summer 25157 ACTOR', 'Stephanie Lemelin 8544 ACTOR', 'A.J. LoCascio 274780 ACTOR', 'Laraine Newman 5482 ACTOR', 'Grey DeLisle 14142 ACTOR']"
380,ts11670,The Adventures of Puss in Boots,2015,TV-Y7,23,"['comedy', 'family', 'animation', 'action', 'fantasy', 'western']",['US'],6.0,6.6,1726.0,"['Eric Bauza 3525 ACTOR', 'Grey DeLisle 14142 ACTOR', 'Jayma Mays 17288 ACTOR', 'Paul Rugg 91022 ACTOR', 'Joshua Rush 25752 ACTOR', 'Candi Milo 59507 ACTOR']"
381,ts76079,Grizzy & the Lemmings,2016,TV-Y7,7,"['animation', 'comedy', 'family', 'european']",['FR'],3.0,7.1,599.0,"['Pierre-Alain de Garrigues 264664 ACTOR', 'Josselin Charier 1161051 ACTOR', 'Victor Moulin 1461797 ACTOR']"
382,ts43272,Terrace House: Boys & Girls in the City,2015,TV-14,29,"['reality', 'drama']",['JP'],1.0,8.1,1663.0,"['Azusa Babazono 603920 ACTOR', 'Kentaro Ito 603919 ACTOR', 'Reina Triendl 252607 ACTOR', 'YOU 72848 ACTOR', 'Ayumu Mochizuki 608885 ACTOR', 'Ryota Yamasato 247973 ACTOR', 'Yoshimi Tokui 285096 ACTOR']"
383,ts36547,Club de Cuervos,2015,TV-MA,46,"['drama', 'comedy']",['MX'],4.0,8.2,5586.0,"['Luis Gerardo Méndez 61106 ACTOR', 'Mariana Treviño 99063 ACTOR', 'Stephanie Cayo 99064 ACTOR', 'Jesús Zavala 48557 ACTOR', 'Alosian Vivancos 832626 ACTOR', 'Aldo Escalante 230580 ACTOR', 'Joaquín Ferreira 589291 ACTOR', 'Markín López 941960 ACTOR', 'Raúl Briones 127235 ACTOR', 'Renato Gutz 1879597 ACTOR', 'Sofía Sisniega 52859 ACTOR']"
384,ts56748,T@gged,2016,TV-14,21,"['drama', 'thriller', 'reality']",['US'],3.0,7.1,2077.0,"['Lulu Antariksa 726134 ACTOR', 'Noah Centineo 85471 ACTOR', 'Katelyn Nacon 287951 ACTOR', 'Timothy Granaderos 228686 ACTOR', 'Lukas Gage 9807 ACTOR', 'Nick Fink 209151 ACTOR', 'Danielle Savre 54249 ACTOR', 'Kurt Caceres 61964 ACTOR', 'Fivel Stewart 37812 ACTOR', 'Claudia Sulewski 1296902 ACTOR', 'Braeden Lemasters 49936 ACTOR', 'Rajiv Dhall 2442050 ACTOR']"
385,ts53155,Crazyhead,2016,,43,"['comedy', 'horror', 'scifi', 'european']",['GB'],1.0,7.2,5024.0,"['Cara Theobold 87809 ACTOR', 'Susan Wokoma 1969 ACTOR', 'Arinzé Kene 122421 ACTOR', 'Lewis Reeves 12902 ACTOR', 'Riann Steele 67133 ACTOR', 'Tony Curran 2149 ACTOR', 'Luke Allen-Gale 92464 ACTOR']"
386,ts42127,The Windsors,2016,TV-MA,27,['comedy'],['GB'],3.0,7.1,2677.0,"['Harry Enfield 62279 ACTOR', 'Haydn Gwynne 114736 ACTOR', 'Hugh Skinner 19155 ACTOR', 'Morgana Robinson 114247 ACTOR', 'Katy Wix 74272 ACTOR', 'Tom Durant-Pritchard 205275 ACTOR']"
387,ts41883,The K2,2016,TV-14,65,"['action', 'drama', 'war', 'romance', 'thriller']",['KR'],1.0,7.8,6194.0,"['Ji Chang-wook 94717 ACTOR', 'Song Yun-ah 188627 ACTOR', 'Yoona 148228 ACTOR', 'Cho Seong-ha 100704 ACTOR', 'Lee Jung-jin 58901 ACTOR', 'Shin Dong-mi 91527 ACTOR', 'Kim Kap-soo 12233 ACTOR', 'Son Tae-young 134033 ACTOR', 'Kwak Jung-hwan 1121877 DIRECTOR']"
388,ts42628,Netflix Presents: The Characters,2016,TV-MA,33,['comedy'],['US'],1.0,5.2,861.0,"['John Early 232374 ACTOR', 'Lauren Lapkus 18114 ACTOR', 'Kate Berlant 206665 ACTOR', 'Tim Robinson 1467037 ACTOR', 'Henry Zebrowski 591824 ACTOR']"
389,ts37804,W/ Bob & David,2015,TV-MA,35,['comedy'],['US'],1.0,7.4,4160.0,"['Bob Odenkirk 13233 ACTOR', 'David Cross 1309 ACTOR', 'Keith Truesdell 85777 DIRECTOR', 'Jason Woliner 85778 DIRECTOR']"
390,ts56674,The Mr. Peabody & Sherman Show,2015,,23,"['animation', 'scifi', 'comedy', 'family', 'history']",['US'],4.0,5.6,442.0,"['Chris Parnell 8707 ACTOR', 'Max Charles 6033 ACTOR', 'Dieter Jansen 1073703 ACTOR', ""Da'Vine Joy Randolph 94487 ACTOR"", 'David P. Smith 12770 ACTOR']"
391,ts35406,Between,2015,TV-14,25,"['scifi', 'thriller', 'drama']",['CA'],2.0,5.9,9172.0,"['Jennette McCurdy 55674 ACTOR', 'Jesse Carere 79968 ACTOR', 'Ryan Allen 31734 ACTOR', 'Justin Kelly 85755 ACTOR', 'Kyle Mac 48272 ACTOR', 'Samantha Munro 78868 ACTOR', 'Jack Murray 85756 ACTOR', 'Jon Cassar 14892 DIRECTOR']"
392,ts41253,Love O2O,2016,TV-14,45,"['drama', 'romance']",['CN'],1.0,7.9,2585.0,"['Zheng Shuang 182317 ACTOR', 'Yang Yang 126992 ACTOR', 'Mao Xiaotong 602477 ACTOR', 'Bai Yu 597313 ACTOR', 'Niu Junfeng 703395 ACTOR', 'Zheng Yecheng 729249 ACTOR', 'Vin Zhang 656296 ACTOR', 'Ryan Zhang 840004 ACTOR', 'Guan Xin 952572 ACTOR', 'Ma Chunrui 924505 ACTOR', 'Lam Yuk Fan 661319 DIRECTOR']"
393,ts54110,Puffin Rock,2015,TV-Y,11,"['comedy', 'animation', 'family', 'european']",['IE'],2.0,8.6,919.0,
394,ts77654,Care Bears and Cousins,2015,TV-Y,22,['animation'],['US'],2.0,6.8,83.0,
395,ts79799,Dragons: Race to the Edge,2015,TV-Y7,22,"['scifi', 'family', 'animation', 'action', 'comedy', 'fantasy', 'drama']",['US'],6.0,8.2,6376.0,"['Jay Baruchel 6887 ACTOR', 'America Ferrera 6889 ACTOR', 'Zack Pearlman 3753 ACTOR', 'Christopher Mintz-Plasse 6748 ACTOR']"
396,ts54028,Case,2015,,46,"['drama', 'crime', 'thriller']",['IS'],1.0,7.0,2755.0,"['Magnús Jónsson 280072 ACTOR', 'Steinunn Ólína Þorsteinsdóttir 56822 ACTOR', 'Jóhanna Vigdís Arnardóttir 420828 ACTOR', 'Elma Stefanía Ágústsdóttir 731086 ACTOR', 'Bergur Þór Ingólfsson 731085 ACTOR', 'Birna Rún Eiríksdóttir 355151 ACTOR', 'Halldóra Geirharðsdóttir 108093 ACTOR', 'Þorsteinn Bachmann 148750 ACTOR', 'Nína Dögg Filippusdóttir 233099 ACTOR', 'Baldvin Z 160998 DIRECTOR']"
397,ts38230,The Method,2015,TV-MA,51,"['crime', 'drama', 'thriller']",['RU'],2.0,7.4,2784.0,"['Konstantin Khabenskiy 5112 ACTOR', 'Paulina Andreeva 248202 ACTOR', 'Alexander Petrov 230659 ACTOR', 'Sergey Sosnovsky 171521 ACTOR', 'Kirill Poluhin 247344 ACTOR', 'Yevgeniya Simonova 137121 ACTOR', 'Makar Zaporozhskiy 2790 ACTOR', 'Sergey Lobanov 874711 ACTOR', 'Svetlana Ustinova 237420 ACTOR', 'Vitaly Kishchenko 336513 ACTOR']"
398,ts56032,La Niña,2016,TV-MA,0,"['action', 'drama']",['CO'],1.0,8.4,649.0,"['Variel Sánchez 654793 ACTOR', 'Sebastián Eslava 255481 ACTOR', 'Marcela Benjumea 31903 ACTOR', 'Juan Sebastián Aragón 401014 ACTOR', 'Ana María Estupiñán 590469 ACTOR', 'Fernando Arévalo 173009 ACTOR', 'Laura Perico 336823 ACTOR', 'Diego Vásquez 378137 ACTOR']"
399,ts128895,Midnight Diner: Tokyo Stories,2016,TV-14,25,['drama'],['JP'],2.0,8.4,4149.0,['Kaoru Kobayashi 75700 ACTOR']
400,ts58068,Inside the World's Toughest Prisons,2016,TV-MA,48,"['crime', 'documentation']",['GB'],5.0,7.1,2747.0,"['Paul Connolly 921231 ACTOR', 'Raphael Rowe 1016683 ACTOR']"
401,ts37896,Conspiracy,2015,TV-14,43,"['history', 'documentation', 'european']",['GB'],1.0,6.2,379.0,['Mark Bazeley 27664 ACTOR']
402,ts43230,The Deep,2015,TV-Y7,22,"['action', 'family', 'scifi', 'animation']",['AU'],4.0,7.8,667.0,"['Vincent Tong 5271 ACTOR', 'Ashleigh Ball 34837 ACTOR', 'Michael Dobson 34965 ACTOR', 'Kathleen Barr 10874 ACTOR', 'Lee Tockar 1076 ACTOR']"
403,ts76092,Rosario Tijeras,2016,TV-MA,45,"['drama', 'action', 'crime', 'romance', 'thriller']",['MX'],3.0,6.1,340.0,['Bárbara de Regil 254614 ACTOR']
404,ts35596,Bella and the Bulldogs,2015,TV-G,23,"['comedy', 'family', 'sport']",['US'],2.0,4.9,2255.0,"['Brec Bassinger 89849 ACTOR', 'Buddy Handleson 89850 ACTOR', 'Lilimar 89852 ACTOR', 'Jackie Radinsky 89853 ACTOR', 'Haley Tju 125337 ACTOR', 'Coy Stewart 163 ACTOR']"
405,ts42260,Chelsea Does,2016,TV-MA,70,['documentation'],['US'],1.0,7.3,2476.0,['Chelsea Handler 26206 ACTOR']
406,ts86021,Molang,2015,TV-G,3,"['animation', 'comedy', 'family', 'european']",['FR'],3.0,8.3,367.0,
407,ts55559,Ask the Storybots,2016,TV-Y,26,"['animation', 'comedy', 'family']",['US'],3.0,8.4,878.0,"['Judy Greer 2174 ACTOR', 'Fred Tatasciore 6821 ACTOR', 'Jeff Gill 729609 ACTOR', 'Gregg Spiridellis 638936 ACTOR', 'Evan Spiridellis 42301 ACTOR', 'Erin Fitzgerald 1027 ACTOR']"
408,ts35359,Heidi,2015,TV-Y,23,"['animation', 'drama', 'family', 'european']","['AU', 'FR', 'DE']",2.0,7.1,242.0,"['Jamie Croft 49797 ACTOR', 'Jérome Mouscadet 280220 DIRECTOR']"
409,ts38512,Cooked,2016,TV-PG,53,['documentation'],['US'],1.0,7.6,43.0,"['Michael Pollan 40853 ACTOR', 'Peter Bull 50931 DIRECTOR', 'Ryan Miller 25545 DIRECTOR']"
410,ts54100,World of Winx,2016,TV-Y7,24,"['action', 'fantasy', 'animation', 'comedy', 'family', 'european']","['US', 'IT']",2.0,6.6,727.0,
411,ts35360,Inspector Gadget,2015,TV-Y,22,"['action', 'scifi', 'animation', 'comedy', 'family']","['CA', 'US']",4.0,4.5,625.0,"['Ivan Sherry 114387 ACTOR', 'Tara Strong 20372 ACTOR', 'Martin Roach 36403 ACTOR', 'Scott McCord 82452 ACTOR', 'Lyon Smith 114388 ACTOR']"
412,ts38757,Kong: King of the Apes,2016,TV-Y7,21,"['animation', 'family', 'scifi', 'action', 'comedy']",['US'],2.0,5.8,331.0,"['Kathleen Barr 10874 ACTOR', 'Shannon Chan-Kent 37939 ACTOR', 'Alessandro Juliani 24531 ACTOR', 'Lee Tockar 1076 ACTOR', 'Sam Vincent 439 ACTOR']"
413,ts43119,Real Rob,2015,TV-14,31,['comedy'],['US'],2.0,6.3,2857.0,"['Rob Schneider 8472 ACTOR', 'Patricia Schneider 309792 ACTOR', 'Jamie Lissow 309789 ACTOR', 'Max Amini 263338 ACTOR']"
414,ts53106,Tokyo Trial,2016,TV-MA,48,"['drama', 'history']","['JP', 'US']",1.0,7.4,1544.0,"['Tim Ahern 322762 ACTOR', 'Serge Hazanavicius 36541 ACTOR', 'Jonathan Hyde 6905 ACTOR', 'Julian Wadham 64059 ACTOR', 'Stephen McHattie 5580 ACTOR', 'David Tse 56912 ACTOR', 'Bert Matias 74371 ACTOR', 'Kęstutis Jakštas 42914 ACTOR', 'William Hope 597836 ACTOR', 'Stacy Keach 5314 ACTOR', 'Hadewych Minis 83866 ACTOR', 'Marcel Hensema 1421 ACTOR', 'Paul Freeman 18757 ACTOR', 'Irrfan Khan 4047 ACTOR', 'Michael Ironside 11225 ACTOR', 'Pieter Verhoeff 52185 DIRECTOR', 'Rob W. King 332758 DIRECTOR']"
415,ts38805,Beat Bugs,2016,TV-Y,15,"['family', 'animation', 'comedy', 'fantasy']",['AU'],3.0,7.6,524.0,"['Lili Beaudoin 131546 ACTOR', 'Charles Demers 131545 ACTOR', 'Ashleigh Ball 34837 ACTOR', 'Rebecca Husain 24443 ACTOR', 'Erin Mathews 48101 ACTOR']"
416,ts75829,Lego Bionicle: The Journey to One,2016,TV-Y7,20,"['action', 'fantasy', 'scifi', 'animation']",['US'],2.0,5.4,177.0,
417,ts42075,Intersection,2016,TV-MA,107,['drama'],['TR'],2.0,6.5,1221.0,"['Ege Aydan 160763 ACTOR', 'Rojda Demirer 253149 ACTOR', 'Ferit Aktuğ 253150 ACTOR', 'Ali Tutal 253153 ACTOR', 'Ayda Aksel 124342 ACTOR', 'Belçim Bilgin 176452 ACTOR', 'Teoman Kumbaracıbaşı 278149 ACTOR', 'Saadet Işıl Aksoy 32124 ACTOR', 'Gözde Çığacı 253156 ACTOR', 'İbrahim Çelikkol 253136 ACTOR', 'Alican Yücesoy 353054 ACTOR']"
418,ts42038,No Tomorrow,2016,TV-14,47,"['comedy', 'drama', 'romance', 'thriller']",['US'],1.0,7.1,5137.0,"['Tori Anderson 103615 ACTOR', 'Joshua Sasse 34949 ACTOR', 'Jesse Rath 98798 ACTOR', 'Amy Pietz 97310 ACTOR', 'Sarayu Blue 96755 ACTOR']"
419,ts51368,Skylanders Academy,2016,TV-Y7,23,"['action', 'animation', 'comedy', 'family', 'fantasy']",['US'],3.0,6.5,760.0,"['Justin Long 5428 ACTOR', 'Ashley Tisdale 26676 ACTOR', 'Jonathan Banks 10373 ACTOR', 'Chris Diamantopoulos 19691 ACTOR', 'Bobcat Goldthwait 12172 ACTOR', 'James Hetfield 21966 ACTOR']"
420,ts74753,Tales by Light,2015,,28,['documentation'],['AU'],3.0,8.3,1916.0,"['Angela Scott 732253 ACTOR', 'Eric Cheng 732161 ACTOR', 'Jim Abernethy 732158 ACTOR', 'Stephen Dupont 732162 ACTOR', 'Jonathan Scott 1029876 ACTOR', 'Abraham Joffe 732150 DIRECTOR']"
421,ts39014,Kuromukuro,2016,TV-14,24,"['comedy', 'drama', 'animation', 'action', 'scifi']",['JP'],2.0,7.2,1290.0,"['Manami Sugihira 2019371 ACTOR', 'Hikaru Ueda 2019452 ACTOR', 'Reina Ueda 35990 ACTOR', 'Asami Seto 96758 ACTOR', 'Kaito Ishikawa 90689 ACTOR', 'Yusuke Kobayashi 11256 ACTOR', 'Shunsuke Takeuchi 97892 ACTOR', 'Hidenobu Kiuchi 127119 ACTOR', 'Kanako Toujou 103208 ACTOR', 'Yuuya Uchida 105212 ACTOR', 'Ryohei Kimura 94292 ACTOR', 'Taiten Kusunoki 30776 ACTOR', 'Katsuyuki Konishi 382 ACTOR', 'Lynn 589639 ACTOR', 'Juri Kimura 210 ACTOR', 'Kouichi Makishima 853520 ACTOR', 'Hiromichi Tezuka 1174077 ACTOR', 'Rina Sato 4607 ACTOR', 'Momo Asakura 253795 ACTOR', 'Tetsuo Goto 104926 ACTOR', 'Aki Toyosaki 59886 ACTOR', 'Atsushi Ono 104121 ACTOR', 'Toru Sakurai 235441 ACTOR', 'Kisho Taniyama 453970 ACTOR', 'Yuina Yamada 1176369 ACTOR', 'Koji Yusa 378 ACTOR', 'Hideki Nakanishi 354385 ACTOR', 'Yohei Azakami 1278077 ACTOR', 'Toru Okawa 330 ACTOR', 'Mao Ichimichi 97298 ACTOR']"
422,ts41948,Hip Hop Evolution,2016,TV-MA,45,"['documentation', 'music']",['CA'],4.0,8.4,5772.0,"['Afrika Bambaataa 211607 ACTOR', 'Grandmaster Flash 234615 ACTOR', 'Ice Cube 9083 ACTOR', 'Ice-T 28156 ACTOR', 'Shad 684938 ACTOR']"
423,ts54156,Chef's Table: France,2016,TV-14,46,['documentation'],['US'],1.0,8.2,1734.0,
424,ts36740,Project Mc²,2015,TV-G,25,['family'],['US'],6.0,5.8,1026.0,"['Mika Abdalla 112371 ACTOR', 'Ysa Penarejo 68071 ACTOR', 'Victoria Vida 140440 ACTOR', 'Genneya Walton 118709 ACTOR']"
425,ts41899,Nightmare Teacher,2016,TV-MA,16,"['drama', 'horror', 'thriller']",['KR'],1.0,7.1,446.0,"['Uhm Ki-joon 100165 ACTOR', 'Kim So-hyun 98235 ACTOR', 'Lee Min-hyuk 117081 ACTOR', 'Seo Shin-ae 11813 ACTOR', 'Baek Seung-do 228609 ACTOR', 'Kim Ji-ahn 228610 ACTOR', 'Jang Kyoung-up 228611 ACTOR', 'Kim Da-ye 228616 ACTOR', 'Kwon Young-min 228613 ACTOR', 'Ji Eun-sung 228614 ACTOR', 'Seo Jae-kyu 228615 ACTOR', 'Hyun Moon-sub 1180811 DIRECTOR']"
426,ts43501,Secrets of Great British Castles,2015,TV-PG,44,"['documentation', 'history', 'european']",['GB'],2.0,7.8,1060.0,['Dan Jones 318034 ACTOR']
427,ts56221,Rainbow Ruby,2016,TV-Y,12,"['family', 'fantasy', 'animation', 'comedy']",['CN'],4.0,6.6,80.0,['Shin Tae sik 2004974 DIRECTOR']
428,ts81483,Simon,2016,TV-Y,5,"['comedy', 'family', 'animation']",['FR'],2.0,7.0,129.0,
429,ts35463,Richie Rich,2015,TV-PG,23,['comedy'],['US'],2.0,3.0,1073.0,"['Jake Brennan 31114 ACTOR', 'Brooke Wexler 101353 ACTOR', 'Kiff VandenHeuvel 8000 ACTOR', 'Lauren Taylor 98310 ACTOR', 'Joshua Carlon 101352 ACTOR', 'Jenna Ortega 55794 ACTOR']"
430,ts38764,Marseille,2016,TV-MA,42,"['drama', 'european']",['FR'],2.0,6.8,5163.0,"['Valentine Lescure 1563273 ACTOR', 'Natacha Régnier 72949 ACTOR', 'Jérôme Cachon 285260 ACTOR', 'Vladimir Consigny 36282 ACTOR']"
431,ts38761,Another Miss Oh,2016,TV-MA,69,"['comedy', 'drama', 'family', 'fantasy', 'romance']",['KR'],1.0,7.8,1866.0,"['Eric Mun 72779 ACTOR', 'Seo Hyun-jin 88191 ACTOR', 'Jeon Hye-bin 182524 ACTOR', 'Ye Ji-won 146159 ACTOR', 'Kim Ji-seok 61563 ACTOR', 'Lee Jae-yoon 103772 ACTOR', 'Heo Jung-min 110122 ACTOR', 'Nam Gi-ae 241756 ACTOR', 'Lee Han-wi 59297 ACTOR', 'Kim Mi-kyeong 129153 ACTOR', 'Ha Si-eun 895736 ACTOR', 'Heo Young-ji 182525 ACTOR', 'Kwon Hae-sung 101651 ACTOR', 'Choi Byung-mo  238155 ACTOR', 'Jo Hyun-sik 970098 ACTOR', 'Park Myung-hoon 597010 ACTOR', 'Song Hyun-wook 255818 DIRECTOR']"
432,ts41154,Paquita Salas,2016,,22,"['comedy', 'european']",['ES'],3.0,8.0,3128.0,"['Brays Efe 105633 ACTOR', 'Belén Cuesta 367 ACTOR', 'Lidia San José 142576 ACTOR', 'Yolanda Ramos 72229 ACTOR', 'Anna Castillo 120549 ACTOR', 'Belinda Washington 114801 ACTOR', 'Terelu Campos 618897 ACTOR']"
433,ts144323,Unnatural Selection,2015,TV-MA,35,"['reality', 'documentation', 'comedy']",['US'],1.0,8.1,12.0,"['Kevin Esvelt 1483107 ACTOR', 'Aaron Traywick 1483106 ACTOR', 'David Ishee 1483110 ACTOR', 'Jeffrey Kahn 1483109 ACTOR', 'Tristan Roberts 1483108 ACTOR', 'Jennifer Doudna 1377551 ACTOR', 'Josiah Zayner 664530 ACTOR']"
434,ts74929,H20: Mermaid Adventures,2015,TV-Y,24,"['animation', 'family', 'comedy', 'drama', 'fantasy', 'romance', 'european']",['FR'],2.0,5.7,194.0,"['Katharina von Keller 1168661 ACTOR', 'Céline Fontanges 752930 ACTOR', 'Sonja Stein 700157 ACTOR', 'Robert Missler 135699 ACTOR', 'Patrick Bach 119587 ACTOR', 'Tian Xiao Zhang 769829 DIRECTOR']"
435,ts38772,Dear My Friends,2016,TV-MA,70,"['comedy', 'drama']",['KR'],1.0,8.2,366.0,"['Ko Hyun-jung 103960 ACTOR', 'Youn Yuh-jung 54511 ACTOR', 'Na Moon-hee 106564 ACTOR', 'Goh Doo-shim 6188 ACTOR', 'Kim Hye-ja 104696 ACTOR', 'Park Won-sook 157042 ACTOR', 'Kim Young-ok 110400 ACTOR', 'Joo Hyun 8561 ACTOR', 'Shin Goo 100815 ACTOR', 'Zo In-sung 167699 ACTOR', 'Baek Seung-do 228609 ACTOR', 'Byeon Woo-seok 952849 ACTOR', 'Lee Kwang-soo 139873 ACTOR', 'Go Bo-gyeol 228466 ACTOR', 'Nam Neung Mi 903726 ACTOR', 'Jang Hyun-sung 6323 ACTOR', 'Yeom Hye-ran 926108 ACTOR', 'Shin Sung-woo 110401 ACTOR', 'Kwon Jae-hyun 1425138 ACTOR', 'Kim Jung-hwan 2035149 ACTOR', 'Kang Eun-jin 534255 ACTOR', 'Han Jung-hyun 1889027 ACTOR', 'Sung Dong-il 103760 ACTOR', 'Hong Jong-chan 722189 DIRECTOR']"
436,ts52943,The Sound of Your Heart,2016,,26,"['comedy', 'drama', 'animation']",['KR'],2.0,8.2,1127.0,
437,ts86831,The Good Cop,2015,TV-MA,28,"['comedy', 'drama']",['IL'],3.0,7.6,385.0,"['Yuval Semo 357636 ACTOR', 'Ortal Ben-Shoshan 802797 ACTOR', 'Guy Loel 977561 ACTOR', 'Liora Rivlin 535747 ACTOR', 'Yigal Adika 319124 ACTOR', 'Loai Nofi 194472 ACTOR', 'Alon Hamawi 1071241 ACTOR']"
438,ts87884,Sons of the Caliphate,2015,TV-14,0,['drama'],['NG'],1.0,7.4,33.0,
439,ts53076,El Chema,2016,TV-MA,44,"['crime', 'action']",['US'],1.0,6.9,308.0,"['Mauricio Ochmann 418164 ACTOR', 'Julio Bracho 166895 ACTOR', 'Itatí Cantoral 401198 ACTOR', 'Fernando Noriega 337764 ACTOR', 'Arcelia Ramírez 95229 ACTOR', 'Sergio Basañez 411552 ACTOR', 'Alejandro Speitzer 759472 ACTOR', 'Scarlet Gruber 633163 ACTOR', 'Jorge Luis Moreno 103473 ACTOR', 'Iván Tamayo 253665 ACTOR', 'Isela Vega 132319 ACTOR', 'Rafael Amaya 54388 ACTOR', 'Rafael Ernesto Hernández 2240099 ACTOR', 'Luisa Huertas 81201 ACTOR']"
440,ts52988,Captive,2016,,63,"['documentation', 'drama', 'european']",['US'],1.0,6.8,742.0,
441,ts41260,"Hello, My Twenties!",2016,TV-14,63,"['comedy', 'drama', 'romance']",['KR'],2.0,8.3,2161.0,"['Han Yeri 44201 ACTOR', 'Han Seung-yeon 199732 ACTOR', 'Park Eun-bin 106125 ACTOR', 'Ji Woo 618919 ACTOR', 'Choi A-ra 721336 ACTOR', 'Kim Min-seok 105886 ACTOR', 'An Woo-yeon 190768 ACTOR', 'Shin Hyun-soo 199735 ACTOR', 'Son Seung-won 190899 ACTOR', 'Lee You-jin 603098 ACTOR', 'Shin Se-hwi 608633 ACTOR', 'Kim Ye-ji 1630012 ACTOR', 'Lee Tae-gon 1268455 DIRECTOR']"
442,ts42089,Haters Back Off,2016,TV-14,29,"['comedy', 'drama', 'family', 'romance']",['US'],2.0,5.9,7274.0,"['Colleen Ballinger 254397 ACTOR', 'Angela Kinsey 4025 ACTOR', 'Francesca Reale 605347 ACTOR', 'Erik Stocklin 317738 ACTOR', 'Steve Little 19297 ACTOR']"
443,ts38717,Good Morning Call,2016,TV-14,48,"['comedy', 'drama', 'romance']",['JP'],2.0,7.5,3161.0,"['Haruka Fukuhara 254677 ACTOR', 'Shunya Shiraishi 162030 ACTOR', 'Dori Sakurada 158418 ACTOR', 'Yosuke Sugino 775331 ACTOR', 'Moe Arai 162338 ACTOR', 'Shugo Nagashima 775327 ACTOR', 'Koya Nagasawa 775328 ACTOR', 'Itsuki Sagara 277021 ACTOR', 'Maryjun Takahashi 208158 ACTOR', 'Madoka Yoshida 309088 ACTOR', 'Takashi Fujio 254682 DIRECTOR', 'Yo Kawahara 254680 DIRECTOR']"
444,ts87465,Witch Hunt: A Century of Murder,2015,TV-14,46,"['documentation', 'crime', 'history', 'drama', 'fantasy', 'european']",['GB'],1.0,7.1,324.0,"['Suzannah Lipscomb 653916 ACTOR', 'Chris Holt 177827 DIRECTOR']"
445,ts21979,Spotless,2015,TV-MA,58,"['crime', 'comedy', 'drama', 'european']",['FR'],1.0,7.7,3663.0,"['Denis Ménochet 3688 ACTOR', 'Marc-André Grondin 42091 ACTOR', 'Miranda Raison 41002 ACTOR', 'Brendan Coyle 25968 ACTOR']"
446,ts42011,Cheer Squad,2016,TV-PG,42,['reality'],['CA'],1.0,7.2,167.0,
