Unnamed: 0,id,title,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_score,,history,sport,war,horror,romance,crime,reality,music,comedy,thriller,european,family,fantasy,western,animation,documentation,scifi,drama,action
1297,ts219895,Tiny Pretty Things,2020,TV-MA,56,"['thriller', 'drama']",['US'],1.0,5.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1298,ts226468,Summertime,2020,TV-MA,43,"['drama', 'comedy', 'romance']",['IT'],3.0,6.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1299,ts110635,Luna Nera,2020,TV-MA,45,"['drama', 'fantasy', 'thriller', 'scifi']",['IT'],1.0,5.9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
1300,ts215718,Extracurricular,2020,TV-MA,55,"['drama', 'crime']",['KR'],1.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1301,ts87224,Always a Witch,2019,TV-14,38,"['scifi', 'drama', 'fantasy']",['CO'],2.0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1302,ts192297,Morphle,2019,TV-Y,10,"['animation', 'family']","['NL', 'GB']",5.0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1303,ts224198,Rugal,2020,TV-MA,60,"['action', 'crime', 'thriller', 'scifi', 'drama']",['KR'],1.0,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1
1304,ts87372,Ultramarine Magmell,2019,TV-14,24,"['animation', 'action', 'fantasy']",['JP'],1.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1305,ts93981,Monarca,2019,TV-MA,44,['drama'],['MX'],2.0,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1306,ts103209,Exhibit A,2019,TV-14,36,"['documentation', 'thriller', 'crime', 'family']",['US'],1.0,6.3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1307,ts218564,"Breakfast, Lunch & Dinner",2019,TV-MA,44,['documentation'],['US'],1.0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1308,ts108593,The Unsettling,2019,TV-14,23,"['crime', 'fantasy', 'horror', 'scifi', 'thriller']",['US'],1.0,5.2,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1309,ts223948,The Goop Lab,2020,TV-MA,33,"['documentation', 'reality']",[],1.0,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1310,ts223456,Pandemic: How to Prevent an Outbreak,2020,TV-14,48,['documentation'],['US'],1.0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1311,ts268551,Run On,2020,,70,['drama'],['KR'],1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1312,ts226617,The Innocence Files,2020,TV-MA,64,"['documentation', 'crime', 'drama']",['US'],1.0,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1313,ts220248,Hyperdrive,2019,TV-PG,48,['reality'],['US'],1.0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1314,ts270439,Best Leftovers Ever!,2020,TV-G,36,['reality'],['US'],1.0,5.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1315,ts91087,One Spring Night,2019,,47,"['drama', 'romance']",['KR'],1.0,7.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1316,ts90645,Drug Squad: Costa del Sol,2019,TV-MA,64,"['drama', 'crime', 'action', 'thriller', 'romance']",['ES'],1.0,6.7,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1
1317,ts236033,#blackAF,2020,TV-MA,37,['comedy'],['US'],1.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1318,ts220552,Power Players,2019,,11,"['comedy', 'fantasy', 'scifi', 'animation', 'action']","['FR', 'US']",1.0,6.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
1319,ts254737,Mighty Express,2020,TV-Y,17,['animation'],['CA'],6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1320,ts104483,Typewriter,2019,TV-MA,50,"['thriller', 'horror', 'drama']",['IN'],1.0,6.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1321,ts106015,Kengan Ashura,2019,TV-MA,25,"['animation', 'action', 'sport']",['JP'],2.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1322,ts107963,Restaurants on the Edge,2019,TV-14,47,['reality'],[],2.0,6.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1323,ts218803,Diagnosis,2019,,48,"['documentation', 'reality']",['US'],2.0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1324,ts225860,Bloodride,2020,TV-MA,29,"['scifi', 'thriller', 'action']",['NO'],1.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1325,ts89231,You vs. Wild,2019,TV-PG,19,"['reality', 'action']",['US'],2.0,6.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1326,ts225162,Babies,2020,TV-PG,39,"['documentation', 'reality']",['US'],2.0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1327,ts105645,Historical Roasts,2019,TV-MA,29,['comedy'],['US'],1.0,5.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1328,ts288353,Omniscient,2020,,46,"['scifi', 'drama', 'thriller']",['BR'],1.0,6.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1329,ts110637,Mortel,2019,TV-MA,52,"['horror', 'scifi', 'crime', 'drama', 'fantasy']",['FR'],2.0,6.4,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
1330,ts90063,Put Your Head on My Shoulder,2019,TV-Y7,41,"['drama', 'comedy', 'romance']",['CN'],1.0,8.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1331,ts225718,La Révolution,2020,TV-MA,46,"['drama', 'thriller', 'action', 'fantasy']",['FR'],1.0,6.6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
1332,ts222609,Chocolate,2019,,55,['drama'],['KR'],1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1333,ts236388,The Circle France,2020,,47,['reality'],['FR'],1.0,7.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1334,ts216474,The Trial,2019,TV-MA,50,"['crime', 'thriller', 'drama']",['IT'],1.0,7.2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1335,ts86927,Touch Your Heart,2019,TV-MA,63,"['drama', 'comedy', 'romance']",['KR'],1.0,7.6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1336,ts187443,The Minions of Midas,2020,TV-MA,53,"['crime', 'drama', 'thriller']",['ES'],1.0,6.6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1337,ts217356,Betaal,2020,TV-MA,47,"['thriller', 'action', 'horror']",['IN'],1.0,5.4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1338,ts220983,My Country: The New Age,2019,,75,"['drama', 'action']",['KR'],1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1339,ts213544,Rookie Historian Goo Hae-Ryung,2019,,43,"['romance', 'comedy', 'drama', 'history']",['KR'],1.0,8.1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1340,ts251061,Legend of Exorcism,2020,TV-14,20,"['scifi', 'action', 'fantasy', 'animation']",['CN'],2.0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
1341,ts312044,Beyblade Burst Surge,2020,TV-Y,23,['animation'],['JP'],1.0,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1342,ts221174,Ricky Zoom,2019,TV-Y,12,"['animation', 'family']",['CN'],2.0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1343,ts223895,"Hi Bye, Mama!",2020,,63,"['scifi', 'comedy', 'drama', 'fantasy']",['KR'],2.0,7.9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
1344,ts269501,BREAK IT ALL: The History of Rock in Latin America,2020,TV-MA,50,"['documentation', 'music']",['AR'],1.0,7.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1345,ts269442,The Surgeon's Cut,2020,TV-14,54,['documentation'],[],1.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1346,ts89048,My First First Love,2019,TV-PG,48,['drama'],['KR'],2.0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1347,ts88937,Shadow,2019,TV-MA,43,"['crime', 'action', 'drama', 'thriller']",['ZA'],1.0,6.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
1348,ts82739,Women of the Night,2019,TV-MA,47,"['drama', 'crime']","['NL', 'BE']",2.0,6.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1349,ts251615,(Un)Well,2020,TV-MA,52,"['documentation', 'reality']",['US'],1.0,6.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1350,ts89832,Abyss,2019,TV-14,63,"['scifi', 'crime', 'fantasy', 'romance', 'comedy']",['KR'],1.0,7.1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1351,ts216493,The Naked Director,2019,TV-MA,50,"['drama', 'comedy']",['JP'],2.0,7.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1352,ts217891,SAINT SEIYA: Knights of the Zodiac,2019,TV-14,24,"['animation', 'action', 'scifi', 'fantasy']",['US'],2.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
1353,ts254982,Nadiya Bakes,2020,,29,['documentation'],['GB'],1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1354,ts88841,The School Nurse Files,2020,TV-14,51,"['scifi', 'fantasy', 'comedy', 'drama']",['KR'],1.0,6.4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
1355,ts104840,Skylines,2019,TV-MA,57,"['crime', 'drama', 'music', 'documentation', 'reality']",['DE'],1.0,7.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0
1356,ts221365,Criminal: Spain,2019,TV-MA,40,"['crime', 'drama']",['ES'],1.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1357,ts251560,Do Do Sol Sol La La Sol,2020,,60,"['comedy', 'drama', 'music', 'romance']",['KR'],1.0,7.3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1358,ts223242,Was It Love?,2020,TV-MA,69,"['drama', 'comedy', 'romance']",['KR'],1.0,7.1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1359,ts237773,Curon,2020,TV-MA,50,"['scifi', 'drama']",['IT'],1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1360,ts268099,LEGO Marvel Avengers: Climate Conundrum,2020,TV-Y7,39,"['animation', 'family', 'action']",['US'],1.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1361,ts314529,Catch! Teenieping,2020,TV-Y,12,[''],['KR'],2.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1362,ts237488,Blood & Water,2020,TV-MA,48,['drama'],['ZA'],2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1363,ts253722,Sing On!,2020,TV-G,36,"['reality', 'music']",['US'],1.0,6.4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1364,ts268890,Lovestruck in the City,2020,TV-14,30,"['drama', 'romance']",['KR'],1.0,7.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1365,ts114080,Twice Upon a Time,2019,,48,"['drama', 'romance', 'scifi', 'thriller', 'comedy']",['FR'],1.0,6.2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0
1366,ts219049,Til Death Do Us Part,2019,TV-MA,44,"['scifi', 'documentation']",['TW'],1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1367,ts251512,Immigration Nation,2020,TV-MA,63,['documentation'],['US'],1.0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1368,ts90356,Terrace House: Tokyo 2019-2020,2019,,45,"['reality', 'drama']",['JP'],4.0,7.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1369,ts222325,Magical Andes,2019,,34,['documentation'],['DE'],2.0,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1370,ts89291,Mythomaniac,2019,TV-MA,46,"['comedy', 'drama']",['FR'],2.0,6.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1371,ts225544,The Trials of Gabriel Fernandez,2020,TV-MA,55,"['crime', 'documentation']",['US'],1.0,8.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1372,ts251618,Tiny Creatures,2020,TV-PG,25,"['documentation', 'drama', 'family']",['GB'],1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1373,ts85451,45 RPM,2019,TV-MA,57,"['drama', 'music']",['ES'],1.0,7.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1374,ts226403,The Circle Brazil,2020,TV-MA,50,['reality'],['BR'],1.0,6.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1375,ts90902,Search: WWW,2019,,63,"['drama', 'comedy', 'family', 'romance']",['KR'],1.0,7.8,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1376,ts224891,Followers,2020,TV-MA,40,"['drama', 'comedy']",['JP'],1.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1377,ts218176,The Big Show Show,2020,TV-PG,26,"['comedy', 'family']",['US'],1.0,6.3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1378,ts222380,Brotherhood,2019,TV-MA,51,"['drama', 'action', 'crime', 'thriller']",['BR'],2.0,7.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
1379,ts236653,Cooked With Cannabis,2020,TV-MA,35,['reality'],['US'],1.0,6.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1380,ts252166,Private Lives,2020,,67,"['crime', 'thriller', 'drama', 'action', 'comedy', 'romance']",['KR'],1.0,6.6,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1
1381,ts245653,The Club,2019,TV-MA,34,"['comedy', 'drama']",['MX'],1.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1382,ts225669,Dragon's Dogma,2020,,26,"['action', 'scifi', 'animation']",['JP'],1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1383,ts255809,Carmel: Who Killed Maria Marta?,2020,TV-14,58,"['documentation', 'crime']",['AR'],1.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1384,ts237208,The Big Flower Fight,2020,,39,['reality'],"['US', 'GB']",1.0,7.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1385,ts88271,Flavorful Origins,2019,,12,['documentation'],['CN'],4.0,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1386,ts256853,The King's Avatar,2019,TV-MA,36,"['action', 'fantasy']",['CN'],1.0,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1387,ts87320,Can You Hear Me?,2019,TV-MA,23,"['comedy', 'drama']",['CA'],3.0,7.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1388,ts225410,Unstoppable,2020,TV-MA,38,"['drama', 'documentation']",['MX'],1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1389,ts251272,Skin Decision: Before and After,2020,TV-MA,40,['reality'],['US'],1.0,5.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1390,ts90980,It's Bruno!,2019,TV-MA,3,"['comedy', 'animation']",['US'],1.0,7.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1391,ts185885,Oktoberfest: Beer & Blood,2020,TV-MA,48,"['drama', 'history', 'thriller']",['DE'],1.0,6.8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1392,ts227412,Shaun the Sheep: Adventures from Mossy Bottom,2020,TV-Y7,12,"['animation', 'comedy', 'family']",['GB'],1.0,8.1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1393,ts221366,Criminal: France,2019,TV-MA,40,"['crime', 'thriller', 'drama']",['FR'],1.0,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1394,ts91741,Three Days of Christmas,2019,,58,['drama'],[],1.0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1395,ts254293,The American Barbecue Showdown,2020,TV-G,43,['reality'],['US'],1.0,7.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1396,ts251119,Hook,2020,TV-MA,43,"['drama', 'romance', 'sport']",['TH'],1.0,6.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1397,ts237111,Almost Happy,2020,TV-MA,27,['comedy'],['AR'],2.0,6.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1398,ts233530,Win the Wilderness: Alaska,2020,,59,"['documentation', 'reality']",[],1.0,6.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1399,ts237014,Her Mother's Killer,2020,,45,['drama'],['CO'],1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1400,ts351349,Street Food: Latin America,2020,TV-PG,35,['documentation'],['US'],1.0,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1401,ts314647,Patton Oswalt: I Love Everything,2020,,60,[''],[],1.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,ts105601,Archibald's Next Big Thing,2019,TV-Y7,23,"['family', 'fantasy', 'scifi', 'animation', 'comedy', 'action']",['US'],2.0,7.5,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1
1403,ts269844,Paava Kadhaigal,2020,,37,"['drama', 'family']",['IN'],1.0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1404,ts101874,Frontera Verde,2019,,41,"['crime', 'drama', 'thriller', 'scifi']",['CO'],1.0,7.2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
1405,ts89656,The Legend of White Snake,2019,TV-14,46,"['drama', 'scifi', 'fantasy']",['CN'],1.0,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1406,ts267956,Ethos,2020,,49,"['drama', 'thriller']",['TR'],1.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1407,ts217389,Masaba Masaba,2020,TV-MA,28,"['comedy', 'drama']",['IN'],2.0,6.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1408,ts236332,Absurd Planet,2020,TV-PG,20,['documentation'],['US'],1.0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1409,ts85510,Rhythm + Flow,2019,TV-MA,56,"['reality', 'music']",['US'],2.0,7.6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1410,ts187386,My Perfect Landing,2020,TV-G,25,['family'],['CA'],1.0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1411,ts254767,"Whose Vote Counts, Explained",2020,TV-PG,25,['documentation'],[],1.0,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1412,ts104168,El Dragón: Return of a Warrior,2019,TV-MA,45,"['action', 'drama']",['US'],2.0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1413,ts221363,Criminal: Germany,2019,TV-MA,44,"['drama', 'crime']",['DE'],1.0,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1414,ts222049,Who Killed Malcolm X?,2019,TV-MA,43,"['crime', 'history', 'documentation']",['US'],1.0,7.6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1415,ts237071,The Forest of Love: Deep Cut,2020,TV-MA,40,"['drama', 'crime', 'horror', 'thriller']",['JP'],1.0,6.8,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1416,ts191121,Reality Z,2020,TV-MA,31,"['comedy', 'horror', 'scifi']",['BR'],1.0,5.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1417,ts213232,Awake: The Million Dollar Game,2019,TV-PG,38,['reality'],['US'],1.0,5.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1418,ts251378,Mystery Lab,2020,TV-PG,26,"['comedy', 'family', 'documentation', 'animation']",['BR'],1.0,7.4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
1419,ts218890,Drifting Dragons,2020,TV-14,24,"['animation', 'action', 'scifi', 'fantasy']",['JP'],1.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
1420,ts268592,Beyblade Burst Rise,2019,,23,"['action', 'scifi', 'thriller', 'animation', 'fantasy', 'sport']",['XX'],1.0,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1
1421,ts216593,Taco Chronicles,2019,TV-MA,30,['documentation'],['MX'],2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1422,ts241460,Whispers,2020,TV-PG,42,"['thriller', 'drama']",['SA'],2.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1423,ts88552,Go! Live Your Way,2019,TV-Y7,40,"['drama', 'romance', 'comedy', 'family']",['AR'],2.0,6.7,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1424,ts87361,Back with the Ex,2019,,45,"['reality', 'comedy']",['AU'],1.0,6.2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1425,ts296153,Ashley Garcia: Genius in Love,2020,TV-PG,29,['comedy'],['US'],3.0,6.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1426,ts224164,Night on Earth,2020,TV-PG,49,['documentation'],['GB'],1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1427,ts270465,SanPa: Sins of the Savior,2020,,60,"['documentation', 'history', 'crime']",['IT'],1.0,7.8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1428,ts214192,El Final del Paraíso,2019,TV-MA,50,"['drama', 'action']",['MX'],1.0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1429,ts250871,The Business of Drugs,2020,TV-MA,43,"['documentation', 'crime']",['US'],1.0,7.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1430,ts252141,Alien TV,2020,TV-Y7,24,"['family', 'animation', 'comedy']",['AU'],2.0,6.1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1431,ts87488,Malibu Rescue: The Series,2019,TV-G,24,"['comedy', 'family', 'action']",['US'],1.0,5.4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1432,ts222606,Black Dog,2019,TV-14,80,"['drama', 'action']",['KR'],1.0,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1433,ts216744,Heroes of Goo Jit Zu,2019,TV-Y7,12,"['scifi', 'animation', 'action', 'comedy']",[],1.0,7.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
1434,ts251783,Emily's Wonder Lab,2020,,0,['family'],['US'],1.0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1435,ts314648,The Witcher: A Look Inside the Episodes,2020,,6,['documentation'],['GB'],1.0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1436,ts214579,Dino Girl Gauko,2019,,9,"['fantasy', 'scifi', 'animation', 'comedy', 'family']",['JP'],2.0,6.9,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0
1437,ts270742,Korean Pork Belly Rhapsody,2020,,48,['documentation'],['KR'],1.0,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1438,ts228502,The Iliza Shlesinger Sketch Show,2020,TV-MA,19,['comedy'],['US'],1.0,4.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1439,ts214462,The Queen and the Conqueror,2020,TV-14,46,"['drama', 'history']",['CO'],1.0,6.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1440,ts104485,The Stranded,2019,TV-MA,49,"['drama', 'action']",['TH'],1.0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1441,ts214280,You Cannot Hide,2019,TV-MA,45,"['action', 'crime']",['MX'],1.0,6.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1442,ts88133,Well-Intended Love,2019,TV-14,45,"['drama', 'romance']",['CN'],2.0,7.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1443,ts89361,The Idhun Chronicles,2020,TV-14,27,"['action', 'scifi', 'animation', 'fantasy']",['ES'],2.0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
1444,ts268758,Mismatched,2020,TV-MA,33,"['comedy', 'drama', 'romance']",['IN'],1.0,5.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1445,ts236769,"Coronavirus, Explained",2020,TV-PG,23,['documentation'],['US'],1.0,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
